Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8
294109.13347834133,-3.5183125,30.545559,42.792023,60.880028,73.13347,89.75537,103.98608,-1.6186048e-09
294109.1374795403,-4.956966,26.430613,37.832317,50.714325,61.982254,77.30478,112.85853,-1.4436478e-10
294109.14148073934,-6.266287,20.280113,27.630817,30.262535,24.78577,23.082851,47.17571,2.0422843e-09
294109.1454819384,-7.088746,16.619846,19.953247,13.52633,-14.077934,-43.62857,-63.8519,1.1467343e-09
294109.14948313736,-7.576254,13.692176,13.562932,-1.9887433,-42.79221,-85.44295,-129.23914,-1.9287285e-09
294109.1534843364,-8.534587,2.894521,-2.9922452,-33.109394,-78.62812,-80.64341,-10.328804,6.7851114e-10
294109.1574855354,-9.0881815,-4.8293242,-18.142776,-51.54616,-64.767426,-30.14717,63.85957,9.30473e-10
294109.1614867344,-9.46,-11.739774,-33.149784,-58.88562,-19.982574,36.40129,74.633995,-4.9954874e-10
294109.16548793344,-9.634687,-17.479555,-41.470272,-49.77973,23.637428,78.6936,41.72611,-1.6186048e-09
294109.1694891324,-9.695956,-21.805174,-39.527256,-24.934155,45.89121,74.65866,3.6737015,-1.4436478e-10
294109.17349033145,-9.752909,-25.024834,-31.808617,7.0610337,54.479923,32.648743,-38.79941,2.0422843e-09
294109.1774915305,-9.791465,-27.608622,-24.924816,34.589752,59.29778,-19.752115,-86.975136,1.1467343e-09
294109.18149272946,-9.675003,-28.907406,-18.201838,50.55668,49.101887,-56.315437,-85.88435,-1.9287285e-09
294109.1854939285,-9.405186,-28.412855,1.062398,61.52864,-16.998293,-62.420216,49.783413,-4.9954874e-10
294109.18949512753,-8.923283,-25.14153,16.575066,54.239155,-59.05912,-27.42983,97.13886,-1.6186048e-09
294109.1934963265,-7.8212614,-18.549948,27.888418,29.857725,-68.819984,6.9387774,93.8109,-1.4436478e-10
294109.19749752554,-6.5782375,-11.593473,35.88353,-1.5250438,-54.558693,37.653645,22.682123,2.0422843e-09
294109.2014987246,-5.9184713,-6.7024884,42.04148,-26.204548,-34.579556,66.657974,-97.97169,1.1467343e-09
294109.20549992356,-5.517678,-2.9065332,44.075424,-40.533665,-10.325831,71.97461,-182.0557,-1.9287285e-09
294109.2095011226,-4.1865253,5.0235825,35.990772,-62.454617,55.085846,-21.631817,-72.8695,-1.6186048e-09
294109.21350232157,-2.5917072,11.924734,19.36434,-52.40186,60.88309,-49.17723,-18.004482,-1.4436478e-10
294109.2175035206,-0.88667977,18.702028,0.6831454,-26.956898,43.51982,-54.119873,29.811153,2.0422843e-09
294109.22150471964,0.14719638,24.415031,-13.445219,-3.1014812,29.756493,-57.328087,58.687695,1.1467343e-09
294109.2255059186,0.7987311,27.92505,-22.901342,14.455207,15.784844,-42.116814,47.373405,-1.9287285e-09
294109.22950711765,2.5804212,27.445284,-35.874954,40.34461,-53.083355,55.65536,-51.766808,9.30473e-10
294109.2335083167,3.5957603,28.340702,-45.25189,55.898132,-74.01668,73.820045,-58.190647,-4.9954874e-10
294109.23750951566,4.803453,26.56867,-44.561897,55.7113,-67.04266,59.16241,-30.156715,-1.6186048e-09
294109.2415107147,6.124071,21.31669,-32.882645,36.326027,-37.16765,25.44668,5.0696354,-1.4436478e-10
294109.2455119137,7.18017,15.205761,-18.841602,7.7145143,7.252969,-25.071903,44.952393,2.0422843e-09
294109.2495131127,7.7846336,10.913747,-9.5751705,-15.896784,52.201607,-82.45259,84.17103,1.1467343e-09
294109.25351431174,8.21427,7.192166,-1.0042067,-31.985489,77.545906,-106.58953,83.31561,-1.9287285e-09
294109.2575155107,9.084605,-1.3341107,18.854958,-53.44905,69.46177,-33.91255,-30.806252,9.30473e-10
294109.26151670975,9.670394,-9.790561,37.229122,-56.73404,25.0929,42.194588,-48.51644,-4.9954874e-10
294109.2655179088,9.902262,-17.17397,47.569584,-44.535282,-18.335625,90.67323,-39.07999,-1.6186048e-09
294109.26951910777,9.86763,-22.38092,44.347202,-19.47013,-37.144463,86.289925,-22.668552,-1.4436478e-10
294109.2735203068,9.884013,-25.96349,34.15827,8.589698,-42.257187,36.401524,13.66021,2.0422843e-09
294109.2775215058,10.085907,-28.595434,26.426352,30.827635,-52.130123,-27.649998,77.992714,1.1467343e-09
294109.2815227048,10.145886,-29.639713,18.692205,44.618935,-51.533073,-72.76675,111.7422,-1.9287285e-09
294109.28552390385,9.616379,-27.908728,-4.363829,55.370564,16.801584,-71.78137,-2.5441155,-4.9954874e-10
294109.2895251028,8.874324,-25.261717,-20.745438,50.300518,61.5363,-28.367825,-71.82846,-1.6186048e-09
294109.29352630186,7.63328,-19.172882,-31.733755,28.842144,69.88383,11.855077,-92.018135,-1.4436478e-10
294109.2975275009,6.398674,-11.523041,-37.753468,-0.3506424,50.11902,43.544064,-37.086857,2.0422843e-09
294109.30152869987,5.688855,-5.404145,-41.232094,-25.919111,27.4251,72.848595,59.94064,1.1467343e-09
294109.3055298989,5.2575912,-1.199008,-41.546516,-42.33289,5.906388,78.259995,123.38583,-1.9287285e-09
294109.30953109794,3.7704973,6.0807815,-33.670204,-59.769608,-53.599503,-16.399052,37.420094,6.7851114e-10
294109.3135322969,2.5597632,12.198358,-21.048063,-54.59325,-73.12956,-68.73808,-38.63061,9.30473e-10
294109.31753349595,1.4457767,18.52152,-3.3003004,-33.614185,-60.510204,-75.78478,-63.707924,-4.9954874e-10
294109.32153469493,0.13087195,23.829462,15.021452,-6.073906,-29.587624,-49.140198,-52.11184,-1.6186048e-09
294109.32553589396,-1.5440958,27.017979,29.220982,18.175957,2.4989173,-12.146135,-31.786674,-1.4436478e-10
294109.329537093,-3.1300025,28.08415,37.810356,37.599464,33.81311,34.363182,10.978861,2.0422843e-09
294109.333538292,-4.096138,27.620163,41.81754,54.283085,64.03849,89.51072,83.14826,1.1467343e-09
294109.337539491,-4.701363,25.96491,41.986076,61.00356,74.6035,110.31398,117.580666,-1.9287285e-09
294109.34154069005,-6.046928,21.575277,35.96051,43.91555,37.370617,27.841213,-32.768314,9.30473e-10
294109.345541889,-6.9312644,18.206009,23.989193,13.3488865,-17.913477,-44.43375,-76.09211,-4.9954874e-10
294109.34954308806,-7.797574,12.844147,8.5666,-17.03268,-60.468956,-89.62196,-85.69227,-1.6186048e-09
294109.35354428703,-8.573814,4.4821587,-8.626882,-35.51919,-67.01466,-80.95237,-56.013103,-1.4436478e-10
294109.35754548607,-9.223255,-4.63387,-24.39991,-44.286674,-48.226562,-30.195602,12.813704,2.0422843e-09
294109.3615466851,-9.760867,-10.9662,-34.77437,-51.14069,-28.321291,27.988716,83.16763,1.1467343e-09
294109.3655478841,-10.054416,-14.668155,-39.233208,-51.402206,-8.537623,68.44563,95.88556,-1.9287285e-09
294109.3695490831,-9.951974,-21.220802,-40.453583,-24.44647,45.278362,85.394585,-0.5938434,9.30473e-10
294109.37355028215,-10.127852,-26.48701,-38.822075,8.577882,67.24999,24.551666,-54.109947,-4.9954874e-10
294109.3775514811,-9.981046,-29.245375,-31.759296,35.8943,65.107796,-36.3812,-79.44418,-1.6186048e-09
294109.38155268016,-9.423443,-28.364395,-16.738745,45.930397,39.569443,-63.212326,-68.3091,-1.4436478e-10
294109.3855538792,-8.777994,-25.549925,2.8676,44.907017,-3.4953668,-59.630894,-15.008115,2.0422843e-09
294109.3895550782,-8.419541,-23.241318,19.798738,44.08794,-48.406403,-42.9744,62.15992,1.1467343e-09
294109.3935562772,-8.143702,-21.01683,30.717598,38.375008,-72.833496,-15.682926,102.89373,-1.9287285e-09
294109.3975574762,-6.709044,-14.020498,38.76765,8.966078,-74.25093,77.78138,-12.833654,6.7851114e-10
294109.4015586752,-5.625585,-7.714304,40.92595,-21.403896,-38.454594,87.12731,-70.8786,9.30473e-10
294109.40555987426,-4.7401614,-1.2086678,40.829395,-50.268505,15.2024,36.54459,-62.196045,-4.9954874e-10
294109.40956107323,-3.7782745,5.6845174,34.82987,-63.039005,54.624863,-27.629898,-18.026846,-1.6186048e-09
294109.41356227227,-2.3476923,13.226017,20.286945,-52.457047,60.72968,-60.940617,13.825785,-1.4436478e-10
294109.4175634713,-0.7307034,20.046806,2.330847,-27.566069,43.619648,-62.929276,39.050594,2.0422843e-09
294109.4215646703,0.42082053,24.36997,-12.266478,-4.1986046,24.898962,-56.4571,79.78469,1.1467343e-09
294109.4255658693,1.1829765,26.498405,-23.699345,14.022886,6.908274,-37.121338,93.64528,-1.9287285e-09
294109.4295670683,2.52742,28.050642,-36.953075,41.11846,-42.053265,54.162075,-56.916092,9.30473e-10
294109.4335682673,3.5532475,29.51444,-45.687542,59.095257,-61.79631,74.59862,-65.82158,-4.9954874e-10
294109.43756946636,4.68929,28.237694,-46.038074,58.802124,-55.22318,58.40569,-35.60708,-1.6186048e-09
294109.44157066534,5.961066,22.635897,-35.078075,38.541794,-28.558914,27.320595,-0.66567755,-1.4436478e-10
294109.4455718644,7.102371,15.038785,-18.651442,10.791112,6.468415,-10.671264,39.786915,2.0422843e-09
294109.4495730634,7.8263054,9.383906,-5.841933,-12.547911,40.570187,-53.119152,87.220146,1.1467343e-09
294109.4535742624,8.258611,5.490232,3.6332695,-30.847094,62.29589,-73.03303,94.67673,-1.9287285e-09
294109.4575754614,9.042468,-2.4247456,18.320803,-51.91979,72.53201,-8.9994545,-55.066257,6.7851114e-10
294109.4615766604,9.486099,-9.626507,30.851997,-55.443344,40.479713,38.92719,-95.46959,9.30473e-10
294109.46557785943,9.804359,-16.71409,43.197838,-44.231415,-14.162232,65.64014,-58.544888,-4.9954874e-10
294109.46957905847,9.886236,-22.401451,47.298904,-23.534046,-56.688553,65.39776,8.939357,-1.6186048e-09
294109.47358025744,9.702499,-25.997988,38.786366,0.8133994,-65.422714,38.668766,49.423355,-1.4436478e-10
294109.4775814565,9.469395,-27.843803,23.843536,26.323189,-49.175495,-10.921854,51.166477,2.0422843e-09
294109.4815826555,9.323053,-28.471594,11.874788,48.293888,-28.887741,-67.89123,32.386917,1.1467343e-09
294109.4855838545,9.091281,-27.588926,2.4459596,56.991085,-7.1414084,-96.73413,-6.162848,-1.9287285e-09
294109.4895850535,8.685069,-23.270987,-18.529205,49.53307,50.87083,-44.464905,-95.82719,-2.8171931e-10
294109.49358625256,7.82166,-18.683554,-29.817713,36.54255,79.59952,27.938007,-77.62027,6.7851114e-10
294109.49758745154,6.8797727,-14.219791,-39.238445,4.8313484,69.606094,71.400276,-20.933126,9.30473e-10
294109.5015886506,6.065342,-9.045508,-45.218063,-31.834257,29.840153,68.46193,35.637463,-4.9954874e-10
294109.50558984955,5.10627,-2.2627926,-43.279507,-52.094173,-11.492932,40.897415,69.87006,-1.6186048e-09
294109.5095910486,3.693194,5.7576194,-31.469793,-49.804913,-34.95259,8.820182,70.842514,-1.4436478e-10
294109.5135922476,2.1751409,13.537203,-14.598994,-37.825275,-45.100727,-30.326225,23.676048,2.0422843e-09
294109.5175934466,1.1626667,19.514753,-0.021429194,-28.610453,-53.47279,-73.92128,-61.6782,1.1467343e-09
294109.52159464563,0.44144502,23.49812,10.845421,-17.63111,-51.420383,-88.36143,-114.8466,-1.9287285e-09
294109.52559584467,-1.1557769,27.433527,26.75493,21.270044,2.5252814,-7.341017,-17.746792,-2.8171931e-10
294109.52959704364,-2.5440667,27.550444,34.65982,41.67249,43.3363,65.57977,83.412636,6.7851114e-10
294109.5335982427,-3.7906628,27.572895,39.31431,53.292747,64.35454,88.83305,113.01308,9.30473e-10
294109.53759944165,-4.8529515,27.334764,40.958748,53.52215,54.66888,53.821823,51.29628,-4.9954874e-10
294109.5416006407,-5.8463454,24.131916,36.419285,41.130596,24.429249,-1.9194931,-31.714855,-1.6186048e-09
294109.5456018397,-6.894043,16.765553,22.965427,17.72043,-8.730982,-38.824417,-66.37422,-1.4436478e-10
294109.5496030387,-7.903537,8.373745,5.2140403,-11.718813,-39.526367,-55.004482,-53.470528,2.0422843e-09
294109.55360423774,-8.614829,2.6080105,-8.566125,-38.588207,-67.5574,-66.616035,-27.601807,1.1467343e-09
294109.55760543677,-8.999906,-1.5459465,-17.687098,-53.96673,-76.60704,-60.889637,9.410809,-1.9287285e-09
294109.56160663575,-9.460387,-10.357761,-31.228815,-58.73544,-36.589966,27.396477,100.03531,-2.8171931e-10
294109.5656078348,-9.528784,-15.556256,-37.611103,-50.987038,8.37858,84.44992,69.85113,6.7851114e-10
294109.56960903376,-9.683281,-20.868675,-40.83207,-24.415997,48.575294,78.04573,11.040104,9.30473e-10
294109.5736102328,-10.017066,-25.846552,-39.18952,8.807981,68.680534,17.125143,-47.445576,-4.9954874e-10
294109.5776114318,-10.193724,-28.414427,-29.657316,32.50937,61.519657,-43.592285,-85.52663,-1.6186048e-09
294109.5816126308,-9.85077,-27.568619,-12.633882,41.383175,30.867603,-63.74136,-79.061905,-1.4436478e-10
294109.58561382984,-9.178519,-24.999393,6.0461574,42.520294,-8.741972,-51.91908,-17.524458,2.0422843e-09
294109.5896150289,-8.707272,-22.779648,19.761023,43.741238,-40.637875,-34.998,68.36487,1.1467343e-09
294109.59361622785,-8.363125,-20.307106,27.933052,40.133656,-56.025196,-11.826975,112.0992,-1.9287285e-09
294109.5976174269,-6.7361107,-14.0284815,36.31462,10.226786,-61.37108,77.577324,11.104792,9.30473e-10
294109.6016186259,-6.019986,-8.376405,42.47638,-28.910265,-22.932999,79.334465,-54.50476,-4.9954874e-10
294109.6056198249,-5.043262,-1.8046092,41.186115,-55.837498,17.571093,48.91493,-88.490204,-1.6186048e-09
294109.60962102393,-3.5452604,6.037209,29.538757,-58.275623,40.344635,9.742464,-82.992256,-1.4436478e-10
294109.6136222229,-1.9819562,13.958006,14.183507,-46.748695,49.339073,-31.882301,-26.040781,2.0422843e-09
294109.61762342195,-0.9661283,20.185696,3.5953987,-35.392525,55.785656,-73.09923,66.10712,1.1467343e-09
294109.621624621,-0.27817008,24.155703,-4.5020976,-20.565786,50.16251,-86.340355,115.24551,-1.9287285e-09
294109.62562581996,1.3368742,28.084044,-25.726215,28.048166,-17.232193,1.6363013,22.078264,-4.9954874e-10
294109.629627019,2.524519,29.508087,-38.341965,57.19419,-59.72882,65.10814,-60.56086,-1.6186048e-09
294109.633628218,3.8878427,27.049849,-41.600616,60.847534,-66.53251,82.07723,-90.70872,-1.4436478e-10
294109.637629417,5.146664,23.46045,-37.829456,50.67479,-48.163136,56.216206,-52.432377,2.0422843e-09
294109.64163061604,6.012216,21.346478,-33.273666,40.854786,-27.072979,17.5652,20.843876,1.1467343e-09
294109.645631815,6.627948,18.933722,-28.344868,26.97967,-5.7905765,-17.755703,80.61765,-1.9287285e-09
294109.64963301405,7.701571,9.118582,-13.733278,-11.040982,49.239407,-85.206566,112.04585,9.30473e-10
294109.6536342131,8.624121,3.0581303,5.550605,-45.500355,69.536575,-60.3584,36.1122,-4.9954874e-10
294109.65763541206,9.308805,-3.0934825,23.071312,-62.91231,64.99589,-8.280335,-55.139233,-1.6186048e-09
294109.6616366111,9.71217,-10.128467,33.939213,-54.771587,39.104954,27.588333,-92.005554,-1.4436478e-10
294109.66563781013,9.962728,-16.418137,39.095608,-33.432903,-2.8073635,48.10577,-64.83848,2.0422843e-09
294109.6696390091,10.088862,-20.258707,41.394966,-17.298792,-47.955997,72.026405,-5.8277454,1.1467343e-09
294109.67364020814,10.001933,-22.745922,39.53958,-4.718994,-74.18866,73.46088,52.559944,-1.9287285e-09
294109.6776414072,9.573082,-25.697115,27.96233,28.63452,-74.3378,-38.096462,94.322296,6.7851114e-10
294109.68164260616,9.296841,-27.69688,14.178771,49.047554,-41.517147,-89.21233,49.774773,9.30473e-10
294109.6856438052,9.162543,-28.895088,-2.9176016,58.587074,12.435663,-83.70785,-27.438465,-4.9954874e-10
294109.68964500417,8.679174,-26.377968,-18.725954,49.809593,53.322403,-44.190327,-86.998924,-1.6186048e-09
294109.6936462032,7.613654,-19.304554,-28.909313,25.723425,58.357403,-3.7243886,-93.68699,-1.4436478e-10
294109.69764740224,6.3784184,-10.967018,-34.916485,-2.6111124,43.243546,34.674374,-38.8183,2.0422843e-09
294109.7016486012,5.5166807,-5.168297,-40.39087,-25.776514,33.109867,75.54409,49.895252,1.1467343e-09
294109.70564980025,4.8954535,-1.274782,-42.259094,-40.630917,19.032299,87.043625,109.26407,-1.9287285e-09
294109.7096509993,3.5986924,7.6180696,-30.912958,-54.84188,-42.165985,-0.03402482,59.75677,-2.8171931e-10
294109.71365219826,2.3827858,12.092841,-21.554752,-55.4081,-74.705215,-79.135284,-39.331944,6.7851114e-10
294109.7176533973,1.2058718,17.141039,-5.6561036,-36.41893,-70.46,-100.98279,-89.56339,9.30473e-10
294109.7216545963,0.17611879,22.688509,13.469227,-4.763343,-30.935198,-57.07333,-61.960255,-4.9954874e-10
294109.7256557953,-0.97767377,26.617498,28.797405,22.966356,16.197882,6.088091,-1.0993508,-1.6186048e-09
294109.72965699434,-2.5107906,27.413862,36.615883,37.370403,43.113518,42.673138,43.45205,-1.4436478e-10
294109.7336581933,-4.0432844,25.970633,38.87601,43.45645,50.166275,54.297264,66.77429,2.0422843e-09
294109.73765939235,-4.9703608,24.024334,38.778584,47.93832,54.193348,64.124855,79.649086,1.1467343e-09
294109.7416605914,-5.4809475,21.660137,36.00927,46.017174,49.61976,57.65803,61.40926,-1.9287285e-09
294109.74566179037,-6.8140707,15.961325,21.493,15.658472,-9.080513,-41.80341,-67.4033,-2.8171931e-10
294109.7496629894,-7.770465,10.59941,10.690507,-6.9701276,-54.703377,-99.378456,-106.09253,6.7851114e-10
294109.7536641884,-8.580054,4.903947,-3.2657208,-32.771515,-74.81234,-87.59859,-69.911316,9.30473e-10
294109.7576653874,-9.2354145,-1.6264664,-20.480757,-55.322388,-60.81827,-15.410004,1.8049302,-4.9954874e-10
294109.76166658645,-9.69205,-9.125074,-35.39358,-61.352608,-26.02318,56.882515,58.53559,-1.6186048e-09
294109.7656677854,-9.900903,-16.437057,-41.47806,-44.89232,9.441059,80.68606,73.96583,-1.4436478e-10
294109.76966898446,-9.92809,-22.038416,-39.858253,-17.1776,39.809986,63.795002,33.518593,2.0422843e-09
294109.7736701835,-9.848763,-25.34343,-37.09384,5.34691,68.11609,38.900146,-52.61475,1.1467343e-09
294109.7776713825,-9.622864,-26.843876,-33.01997,21.356968,81.046906,10.6248455,-116.16661,-1.9287285e-09
294109.7816725815,-9.332098,-26.989092,-15.751896,50.972813,37.16403,-71.81799,-53.51234,-2.8171931e-10
294109.78567378054,-8.61268,-25.025711,-1.0810456,63.23318,-3.9577694,-93.50262,52.885475,6.7851114e-10
294109.7896749795,-8.167125,-23.269403,17.13793,55.839874,-43.728405,-56.026394,107.82601,9.30473e-10
294109.79367617855,-7.926353,-20.820503,36.10532,30.044947,-67.837074,14.524729,76.38075,-4.9954874e-10
294109.79767737753,-7.3459215,-15.720812,47.20177,-1.9785119,-66.281364,70.217545,3.7565725,-1.6186048e-09
294109.80167857656,-6.1375155,-7.569775,45.128555,-27.086933,-39.55399,76.46672,-45.674156,-1.4436478e-10
294109.8056797756,-4.7637825,1.2934283,35.845203,-43.909233,3.5451498,38.39879,-56.313667,2.0422843e-09
294109.8096809746,-3.7924006,8.006232,28.435835,-56.979984,47.921627,-10.622654,-49.708557,1.1467343e-09
294109.8136821736,-2.993676,12.482335,21.211851,-61.22767,73.54326,-46.423744,-25.187792,-1.9287285e-09
294109.81768337265,-1.0946939,19.50282,1.3062996,-40.056194,71.99208,-91.88072,88.94187,9.30473e-10
294109.8216845716,0.061165657,24.771727,-15.114982,-3.4375353,31.465477,-50.096962,69.484634,-4.9954874e-10
294109.82568577066,1.1985847,27.240011,-28.504532,28.958452,-15.736529,11.284168,5.26829,-1.6186048e-09
294109.82968696964,2.5871775,26.83547,-35.14747,45.58788,-44.50878,44.53359,-38.82661,-1.4436478e-10
294109.83368816867,4.018355,25.563522,-36.93847,51.162167,-57.010525,50.158623,-50.59197,2.0422843e-09
294109.8376893677,5.078182,24.938847,-38.627728,54.47981,-66.6626,52.36382,-56.410244,1.1467343e-09
294109.8416905667,5.8468003,23.659016,-38.55343,51.08223,-61.036488,39.09655,-42.09767,-1.9287285e-09
294109.8456917657,7.1575465,16.511375,-22.344383,19.402855,-3.08217,-52.830887,82.9451,-1.184659e-10
294109.84969296475,7.990936,9.896541,-7.5226755,-10.10124,42.320244,-92.41992,106.35007,-4.8315013e-10
294109.8536941637,8.543933,3.175959,5.8679576,-38.75792,75.10443,-79.80004,36.49168,-2.8171931e-10
294109.85769536276,9.00501,-3.251379,18.555096,-57.019653,76.65594,-23.333517,-61.499928,6.7851114e-10
294109.86169656174,9.481653,-9.546564,32.407185,-59.141186,41.843395,40.20485,-98.8925,9.30473e-10
294109.8656977608,9.868414,-15.728727,44.181046,-45.29806,-12.033469,76.066826,-51.832153,-4.9954874e-10
294109.8696989598,9.972287,-21.041492,45.98109,-20.592836,-52.819275,75.442825,23.40883,-1.6186048e-09
294109.8737001588,9.737563,-24.621222,35.559956,7.2269287,-60.244263,45.065063,64.25878,-1.4436478e-10
294109.8777013578,9.380184,-26.639782,20.780247,31.838223,-45.25814,-8.015847,74.35746,2.0422843e-09
294109.88170255686,9.167095,-27.685577,9.932069,49.591747,-29.338396,-65.255035,82.69491,1.1467343e-09
294109.88570375583,9.010877,-27.256052,1.3006227,56.408127,-11.223603,-89.10703,58.567333,-1.9287285e-09
294109.88970495487,8.146605,-22.957846,-14.556647,50.257656,44.73214,-35.50727,-102.72195,6.7851114e-10
294109.8937061539,7.52777,-19.182413,-29.641336,29.222916,63.091324,18.939865,-121.52651,9.30473e-10
294109.8977073529,7.160199,-14.80898,-43.403473,-2.5182126,52.574413,65.104065,-56.27211,-4.9954874e-10
294109.9017085519,6.5209513,-8.610918,-46.87272,-30.618368,24.510643,84.823105,27.000122,-1.6186048e-09
294109.9057097509,5.1700935,-0.2823717,-37.933228,-43.509037,-7.29831,62.735466,71.50733,-1.4436478e-10
294109.9097109499,3.6088207,8.303245,-25.232483,-46.014904,-39.50367,4.490286,54.552406,2.0422843e-09
294109.91371214896,2.560774,14.761828,-17.157536,-49.50362,-68.42015,-56.27096,-15.068166,1.1467343e-09
294109.91771334794,1.7767789,18.846775,-9.745266,-47.515636,-75.979706,-84.290184,-85.85504,-1.9287285e-09
294109.921714547,0.0782881,23.615984,16.516981,-10.5700655,-33.737583,-66.25121,-98.34947,2.3111665e-10
294109.925715746,-1.230693,25.756535,31.577705,19.859077,12.048079,-9.037138,-42.685665,8.943045e-11
294109.929716945,-2.5779421,26.573965,40.491596,43.11602,49.835155,55.128506,44.60615,-2.9479014e-10
294109.933718144,-3.8261838,26.834696,43.0313,54.025013,68.35001,87.767235,103.9662,-2.205882e-10
294109.937719343,-4.90819,26.026834,40.276073,51.694744,65.49475,69.101074,90.40409,2.617963e-10
294109.94172054203,-5.9654355,22.7072,33.440575,37.335926,40.968014,12.896592,7.538191,3.4641182e-10
294109.94572174107,-7.0727053,16.690905,23.467146,14.302928,-1.3531489,-45.157646,-86.77295,-1.1388992e-10
294109.94972294004,-8.058951,9.523615,10.737085,-12.297516,-45.462845,-77.57476,-116.72983,-3.6614026e-10
294109.9537241391,-8.724613,2.6504092,-4.826409,-36.404545,-70.47462,-76.278915,-51.276054,-8.853608e-11
294109.9577253381,-9.0502405,-3.5483742,-21.366255,-51.561985,-66.497734,-42.16175,59.92725,2.0670345e-10
294109.9617265371,-9.203397,-9.398863,-34.332558,-53.02171,-37.289574,14.89232,125.85298,2.148673e-10
294109.9657277361,-9.432322,-15.420146,-40.626408,-41.08997,5.0146513,68.80685,96.4196,1.1848719e-10
294109.96972893516,-9.7929535,-21.483788,-40.871746,-20.1781,44.675953,86.14587,3.4480827,-1.184659e-10
294109.97373013414,-10.018028,-26.358957,-36.911133,5.83721,68.79231,48.97034,-73.93168,-4.8315013e-10
294109.9777313332,-9.837493,-28.604786,-29.544104,32.160698,70.01325,-24.831491,-79.70732,-2.8171931e-10
294109.98173253215,-9.355433,-28.186567,-17.804016,50.33019,44.908703,-85.12998,-23.859997,6.7851114e-10
294109.9857337312,-8.959536,-26.623579,-0.75016814,54.549862,-1.4930422,-88.382225,38.369476,9.30473e-10
294109.9897349302,-8.7513485,-24.496368,18.263222,46.174248,-48.524055,-38.13955,65.28226,-4.9954874e-10
294109.9937361292,-8.284099,-20.16459,32.151478,28.5076,-69.88397,20.742727,57.64831,-1.6186048e-09
294109.99773732823,-7.2083545,-12.780262,37.37083,4.0676875,-56.724323,50.038944,29.92051,-1.4436478e-10
294110.00173852727,-5.912684,-4.6938043,37.659714,-22.514889,-23.394726,52.512325,-18.457085,2.0422843e-09
294110.00573972624,-5.006401,1.2464591,37.68125,-44.447388,10.618109,48.607796,-76.43354,1.1467343e-09
294110.0097409253,-4.287513,5.6274114,34.85109,-55.516068,36.999195,32.60805,-93.99512,-1.9287285e-09
294110.01374212425,-2.2847433,12.453949,19.767519,-55.274868,78.7902,-64.12292,72.89267,6.7851114e-10
294110.0177433233,-1.019706,17.974342,3.850852,-37.244774,68.30059,-84.14235,130.53839,9.30473e-10
294110.0217445223,0.03894201,23.617891,-13.759412,-6.4431167,22.27894,-41.523533,91.8018,-4.9954874e-10
294110.0257457213,1.2271657,27.444221,-28.197006,21.93544,-26.032122,17.038311,17.34027,-1.6186048e-09
294110.02974692034,2.6873906,27.942532,-35.36127,37.44622,-50.912914,46.8091,-33.96703,-1.4436478e-10
294110.0337481194,4.0701785,26.217794,-37.322784,45.34075,-57.939827,53.678368,-70.31347,2.0422843e-09
294110.03774931835,4.959585,24.418383,-39.259144,53.47038,-62.009697,61.65161,-120.53993,1.1467343e-09
294110.0417505174,5.559813,22.619171,-39.26003,52.24947,-53.561375,52.85741,-139.97633,-1.9287285e-09
294110.04575171636,6.9231415,18.396748,-25.855501,11.289563,17.95643,-59.912395,24.035015,-1.6186048e-09
294110.0497529154,7.9662237,11.327754,-9.134737,-16.256845,45.897125,-80.2448,82.05081,-1.4436478e-10
294110.05375411443,8.750173,2.791623,9.62443,-36.857143,53.615276,-59.88329,54.884003,2.0422843e-09
294110.0577553134,9.199087,-4.3535414,24.272589,-50.31207,57.154713,-26.203218,-34.328785,1.1467343e-09
294110.06175651244,9.50692,-9.158803,33.03594,-54.93333,50.236927,10.324688,-104.22507,-1.9287285e-09
294110.0657577115,9.907421,-16.91541,43.04387,-40.593933,-10.987049,72.672,-38.39453,-4.9954874e-10
294110.06975891045,10.03203,-21.657394,45.269302,-21.732594,-54.224377,72.66739,59.600502,-1.6186048e-09
294110.0737601095,9.927956,-24.089891,36.37419,0.22119543,-62.47526,46.365414,104.76277,-1.4436478e-10
294110.0777613085,9.606842,-25.723452,22.18457,24.44933,-48.101254,-3.2644985,68.960175,2.0422843e-09
294110.0817625075,9.154622,-27.701458,10.599537,47.94051,-32.77093,-66.15066,7.742877,1.1467343e-09
294110.08576370653,8.7250395,-28.64084,1.816668,61.85193,-12.215238,-100.19446,-35.430397,-1.9287285e-09
294110.0897649055,8.422537,-25.46437,-20.029203,51.823944,51.948498,-33.880367,-92.18525,-4.9954874e-10
294110.09376610455,8.0781355,-21.143452,-32.9436,28.487543,76.82182,35.27919,-68.170395,-1.6186048e-09
294110.0977673036,7.090946,-13.191745,-36.642315,0.16766511,63.876945,64.8044,-17.810495,-1.4436478e-10
294110.10176850256,5.8654428,-5.159581,-36.415455,-24.630299,28.996283,57.583332,41.68752,2.0422843e-09
294110.1057697016,5.0766535,0.036905166,-38.065655,-44.168095,-5.9846325,42.68723,82.26775,1.1467343e-09
294110.1097709006,4.4545717,4.230265,-37.21582,-54.788147,-34.696156,19.28959,75.38799,-1.9287285e-09
294110.1137720996,2.703958,13.825723,-20.402348,-50.389076,-68.36032,-68.27911,-13.161408,9.30473e-10
