Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Marker
293425.49581708753,0.188014,23.037687,-14.553837,-2.5652795,25.988577,-56.98164,139.6769,1.1467343e-09,16
293425.49982575135,0.8758637,25.582636,-24.706465,14.400729,9.2015,-39.89352,146.54155,-1.9287285e-09,16
293425.50383441517,2.253614,28.882454,-41.841427,49.548237,-55.515842,67.57608,-88.45077,-1.6186048e-09,16
293425.507843079,3.6332288,27.007608,-42.75786,52.717392,-64.62311,83.72467,-155.34781,-1.4436478e-10,16
293425.5118517428,5.0273438,22.960451,-36.402805,41.856735,-50.709827,53.753143,-129.52495,2.0422843e-09,16
293425.5158604066,6.0015826,19.916208,-31.131613,31.64334,-34.724842,12.722667,-51.08814,1.1467343e-09,16
293425.51986907044,6.687453,17.392006,-25.80618,21.927578,-13.408474,-23.94607,22.23206,-1.9287285e-09,16
293425.52387773426,7.758306,11.447227,-7.9680734,-17.465853,55.553123,-90.707375,75.4736,-1.6186048e-09,16
293425.5278863981,8.53201,3.4194992,7.303729,-34.814312,63.873672,-82.65056,83.40705,-1.4436478e-10,16
293425.5318950619,9.203534,-4.6701803,21.7458,-44.15823,47.469383,-32.996788,4.9930363,2.0422843e-09,16
293425.5359037257,9.655001,-10.227406,32.740337,-52.534897,28.075525,24.919708,-106.19618,1.1467343e-09,16
293425.53991238953,9.964034,-14.2781515,39.047077,-53.79511,6.492358,65.31994,-146.58218,-1.9287285e-09,16
293425.54392105335,10.3631115,-21.893675,44.434994,-20.3803,-57.52109,64.13614,-12.219355,-4.9954874e-10,16
293425.54792971717,10.481116,-26.030111,41.985294,12.267692,-80.76435,22.788872,77.92623,-1.6186048e-09,16
293425.551938381,10.070172,-26.972721,28.516525,33.647453,-65.3714,-10.400657,115.47974,-1.4436478e-10,16
293425.5559470448,9.32616,-26.245335,9.950627,45.461662,-24.829193,-40.61092,80.57094,2.0422843e-09,16
293425.5599557086,8.668133,-25.87719,-4.2200255,54.759323,16.462486,-79.45833,-6.3117833,1.1467343e-09,16
293425.56396437244,8.165594,-24.791767,-13.172181,55.012726,46.140278,-90.64309,-82.2917,-1.9287285e-09,16
293425.56797303626,7.109607,-19.00046,-29.237627,22.811954,73.05439,2.7308552,-68.73583,-1.4436478e-10,16
293425.5719817001,6.0668716,-11.655699,-36.064003,-6.196906,54.04727,42.402664,-6.580649,2.0422843e-09,16
293425.5759903639,5.4596367,-6.170542,-39.113735,-26.014359,34.186596,84.4178,77.693016,1.1467343e-09,16
293425.5799990277,5.054604,-1.8472264,-38.2389,-38.121655,13.574651,94.04282,121.62186,-1.9287285e-09,16
293425.58400769153,3.948658,6.7980328,-32.33336,-54.424248,-45.325687,-11.444186,51.9901,-4.9954874e-10,16
293425.58801635535,2.8787646,13.065747,-22.963066,-53.297684,-70.85827,-77.68424,-31.835001,-1.6186048e-09,16
293425.59202501917,1.303125,18.620308,-6.781178,-35.262825,-61.029278,-89.265915,-67.228546,-1.4436478e-10,16
293425.596033683,-0.2657257,23.50581,12.918379,-5.051914,-27.7606,-54.60367,-55.687653,2.0422843e-09,16
293425.6000423468,-1.3080987,27.066113,29.254572,25.041489,5.2435465,-8.279732,-26.605234,1.1467343e-09,16
293425.6040510106,-2.0660324,28.617044,38.7228,45.49333,30.61953,32.0775,9.840035,-1.9287285e-09,16
293425.60805967444,-3.6955037,27.221493,44.12855,54.602665,57.889748,79.78502,96.08067,-1.4436478e-10,16
293425.61206833826,-5.0302825,23.731344,38.77573,43.337044,42.145992,54.789436,64.996925,2.0422843e-09,16
293425.6160770021,-5.9561214,21.074854,32.715286,33.681454,25.762878,22.385757,0.45269948,1.1467343e-09,16
293425.6200856659,-6.5740075,18.593773,26.485434,23.778202,8.450075,-8.645147,-55.131577,-1.9287285e-09,16
293425.6240943297,-7.6382127,12.412623,9.832504,-18.224318,-60.6123,-78.07246,-50.905685,-1.6186048e-09,16
293425.62810299353,-8.35652,4.27025,-5.22551,-35.282005,-68.43909,-75.69302,-41.237316,-1.4436478e-10,16
293425.63211165735,-8.960108,-4.4997463,-21.000984,-45.655426,-49.64629,-28.354418,23.101309,2.0422843e-09,16
293425.63612032117,-9.3494215,-11.210444,-35.14039,-55.005783,-29.7253,33.29685,133.46391,1.1467343e-09,16
293425.640128985,-9.63277,-16.069897,-43.727997,-56.473618,-8.948931,74.514656,173.53362,-1.9287285e-09,16
293425.6441376488,-9.928477,-23.131153,-47.004974,-21.797562,55.38759,69.72308,-17.534252,-4.9954874e-10,16
293425.6481463126,-10.077373,-27.049294,-42.54558,8.647737,80.4335,24.83671,-144.73618,-1.6186048e-09,16
293425.65215497644,-9.935243,-27.964695,-28.365686,29.739819,68.3288,-16.241062,-198.35101,-1.4436478e-10,16
293425.65616364026,-9.638203,-27.4754,-10.576655,42.22199,29.883255,-48.899605,-146.97284,2.0422843e-09,16
293425.6601723041,-9.3094225,-26.934536,3.4666238,52.347057,-10.542161,-75.17381,-20.482359,1.1467343e-09,16
293425.6641809679,-8.841598,-25.452995,13.109326,54.940464,-38.960842,-72.52095,89.14297,-1.9287285e-09,16
293425.6681896317,-8.169751,-20.56506,32.676517,28.260551,-72.281075,30.807526,47.259792,-1.6186048e-09,16
293425.67219829554,-6.930292,-13.052892,38.374454,3.748463,-58.160553,57.11053,13.97859,-1.4436478e-10,16
293425.67620695935,-5.478904,-5.1504197,37.399197,-22.108,-22.48795,52.695015,-38.174828,2.0422843e-09,16
293425.6802156232,-4.2910843,0.45492575,36.99279,-44.445053,8.3127,46.414833,-94.415985,1.1467343e-09,16
293425.684224287,-3.3961847,4.6204424,35.685997,-55.984825,30.448433,29.311474,-100.17819,-1.9287285e-09,16
293425.6882329508,-2.558898,12.851736,21.520386,-53.33166,74.34207,-75.36519,55.681084,-1.6186048e-09,16
293425.6922416146,-1.2661916,18.689034,5.098223,-31.449568,62.459415,-90.13004,96.304924,-1.4436478e-10,16
293425.69625027844,0.26927152,23.764587,-13.891277,-1.908229,26.493923,-53.882595,86.6459,2.0422843e-09,16
293425.70025894226,1.365479,27.92619,-28.815826,20.245504,-12.551514,-2.25074,50.21489,1.1467343e-09,16
293425.7042676061,2.0847015,30.184584,-37.096153,33.372066,-42.12024,39.227352,-0.972242,-1.9287285e-09,16
293425.7082762699,3.634511,30.022701,-45.375664,54.174335,-76.6482,76.9415,-64.51425,-4.9954874e-10,16
293425.7122849337,4.669956,27.3618,-45.14636,57.1459,-70.499245,57.377792,-40.37641,-1.6186048e-09,16
293425.71629359754,5.8107743,21.153904,-32.798313,39.20994,-39.03346,18.360432,-5.0128307,-1.4436478e-10,16
293425.72030226135,6.888785,14.411362,-16.538752,10.526387,4.0198503,-27.417082,43.78562,2.0422843e-09,16
293425.7243109252,7.641551,9.630689,-5.9594855,-13.022343,44.25131,-72.13703,102.24932,1.1467343e-09,16
293425.728319589,8.195209,5.835917,1.3573494,-29.722996,67.374664,-87.46666,115.936386,-1.9287285e-09,16
293425.7323282528,9.132371,-2.4637022,21.354116,-53.328587,65.10767,-27.54007,-24.621819,-2.8171931e-10,16
293425.7363369166,9.5033865,-8.252315,30.705194,-60.469612,40.2034,51.689255,-97.307396,6.7851114e-10,16
293425.74034558045,9.834558,-14.6348095,39.051537,-48.973236,-3.8780797,90.50679,-87.00402,9.30473e-10,16
293425.74435424426,10.102466,-21.419382,44.05178,-20.322218,-50.275646,72.02707,-7.683964,-4.9954874e-10,16
293425.7483629081,10.024521,-26.58746,40.443127,12.400455,-73.78643,26.108543,73.88088,-1.6186048e-09,16
293425.7523715719,9.566462,-28.465921,27.404755,35.327244,-60.637554,-14.49244,99.53068,-1.4436478e-10,16
293425.7563802357,9.156922,-27.967203,11.312368,47.784054,-24.215162,-46.40513,59.092648,2.0422843e-09,16
293425.76038889954,9.0922,-27.25961,-1.1649791,56.635757,11.929456,-75.39661,-16.295944,1.1467343e-09,16
293425.76439756335,8.903581,-26.19162,-11.301214,57.368195,39.246986,-79.07069,-76.45645,-1.9287285e-09,16
293425.7684062272,7.868087,-21.416582,-32.252407,25.754042,69.2056,21.156025,-29.8102,-4.9954874e-10,16
293425.772414891,6.9309397,-16.017893,-42.78866,-3.5877283,65.026535,79.41021,64.03763,-1.6186048e-09,16
293425.7764235548,5.522018,-7.871998,-42.111485,-26.970953,36.20392,81.94821,97.00222,-1.4436478e-10,16
293425.7804322186,4.202305,1.3913926,-35.818493,-43.160492,-5.2760143,40.410835,68.654205,2.0422843e-09,16
293425.78444088245,3.578355,8.776876,-30.166468,-54.20775,-44.56411,-9.243078,32.686657,1.1467343e-09,16
293425.78844954626,3.2077682,13.842625,-23.31851,-56.94637,-67.34334,-45.27174,-1.1698538,-1.9287285e-09,16
293425.7924582101,1.5378687,20.484365,-3.5531247,-35.978004,-60.07623,-88.659874,-147.3027,-1.6186048e-09,16
293425.7964668739,-0.13606828,23.74657,12.430377,-9.131468,-31.994564,-72.407135,-167.66266,-1.4436478e-10,16
293425.8004755377,-1.6627935,25.678865,26.440575,18.13919,7.9493423,-18.945358,-96.02145,2.0422843e-09,16
293425.80448420154,-2.5533254,27.501717,36.862682,41.716885,47.07689,46.093067,20.728601,1.1467343e-09,16
293425.80849286536,-3.1440685,28.622202,42.526154,56.329826,72.84389,88.934044,100.836754,-1.9287285e-09,16
293425.8125015292,-4.577807,27.621761,45.175205,58.403496,66.28987,55.663166,22.6198,-1.6186048e-09,16
293425.816510193,-5.813341,21.556757,35.132027,39.948494,36.429832,22.10146,-16.060438,-1.4436478e-10,16
293425.8205188568,-6.9442725,14.422687,18.628653,10.376209,-6.0379725,-20.854977,-34.007423,2.0422843e-09,16
293425.8245275206,-7.75707,9.834751,4.384752,-15.8946495,-46.480274,-74.377785,-59.74301,1.1467343e-09,16
293425.82853618445,-8.364066,5.7221456,-5.5497265,-33.074287,-69.32283,-100.36202,-68.61447,-1.9287285e-09,16
293425.83254484826,-9.190056,-4.07088,-24.238443,-53.543983,-59.466755,-14.2863655,48.558758,-4.9954874e-10,16
293425.8365535121,-9.762704,-11.139601,-35.22412,-56.63741,-28.247553,56.642605,92.14221,-1.6186048e-09,16
293425.8405621759,-10.032047,-17.54935,-37.031837,-39.49696,4.280189,80.36368,81.62814,-1.4436478e-10,16
293425.84457083966,-10.011706,-22.357273,-34.80148,-13.140867,33.658104,60.19947,22.463646,2.0422843e-09,16
293425.8485795035,-9.77747,-24.89293,-34.58453,6.405652,59.401375,30.112791,-49.893604,1.1467343e-09,16
293425.8525881673,-9.458255,-25.772161,-32.8306,20.056114,67.28931,-0.7441851,-83.29754,-1.9287285e-09,16
293425.8565968311,-9.009095,-27.467327,-14.967503,47.135746,32.689796,-77.084496,-48.16899,9.30473e-10,16
293425.86060549493,-8.907823,-27.902227,2.6447175,56.331455,-21.68457,-65.23982,22.411404,-4.9954874e-10,16
293425.86461415875,-8.63228,-25.13768,17.792078,49.8905,-60.956345,-29.209097,89.28463,-1.6186048e-09,16
293425.86862282257,-7.7364945,-18.57166,27.920425,27.11962,-64.13251,5.865087,108.468704,-1.4436478e-10,16
293425.8726314864,-6.5658793,-11.063099,34.942604,-3.4710858,-44.079155,43.05469,53.198914,2.0422843e-09,16
293425.8766401502,-5.81268,-5.797568,40.756035,-30.428423,-25.119205,83.47797,-52.33462,1.1467343e-09,16
293425.880648814,-5.276032,-1.934067,42.344936,-48.517292,-7.2308216,91.86593,-126.72673,-1.9287285e-09,16
293425.88465747784,-3.8773656,6.1473336,33.386585,-59.03299,50.598576,-4.9691467,-64.64441,-4.9954874e-10,16
293425.88866614166,-2.6062202,12.928777,20.48614,-52.53591,73.37561,-71.11788,32.71348,-1.6186048e-09,16
293425.8926748055,-0.97136754,18.933203,3.138505,-30.758707,60.76282,-86.13317,88.56812,-1.4436478e-10,16
293425.8966834693,0.4946703,23.72058,-14.508342,-3.6017463,23.483164,-54.197517,75.740486,2.0422843e-09,16
293425.9006921331,1.3573915,27.137794,-28.307484,19.886862,-14.064361,-8.294218,23.694326,1.1467343e-09,16
293425.90470079693,1.9884994,28.82499,-36.490295,37.0888,-40.91467,32.85456,-31.150574,-1.9287285e-09,16
293425.90870946075,3.6550698,26.73487,-41.37212,50.46012,-75.527306,87.317345,-100.596115,9.30473e-10,16
293425.9127181246,4.677985,26.332895,-43.166306,53.467472,-59.641586,51.989952,-32.813866,-4.9954874e-10,16
293425.9167267884,5.7425303,23.454535,-36.32862,43.09551,-25.529594,-1.4083121,60.08108,-1.6186048e-09,16
293425.9207354522,6.866553,16.524843,-21.23648,19.671394,8.608229,-37.173824,106.14506,-1.4436478e-10,16
293425.924744116,7.8411508,8.508679,-4.8250403,-9.830707,40.351852,-55.59087,71.048584,2.0422843e-09,16
293425.92875277984,8.48132,3.0358078,7.1280313,-35.35252,71.819466,-68.272354,-7.0012097,1.1467343e-09,16
293425.93276144366,8.84627,-1.3396585,16.305187,-50.45676,84.5328,-61.039307,-67.37826,-1.9287285e-09,16
293425.9367701075,9.187449,-10.586226,34.270515,-61.268703,29.59903,39.460938,-129.87805,-1.6186048e-09,16
293425.9407787713,9.476985,-17.078373,38.751648,-43.503685,-7.935908,63.472275,-114.86929,-1.4436478e-10,16
293425.9447874351,9.705774,-22.370815,37.416504,-15.41357,-38.574684,51.932198,-28.96436,2.0422843e-09,16
293425.94879609894,9.862624,-25.355131,35.44298,8.67722,-61.48344,37.523857,67.19991,1.1467343e-09,16
293425.95280476275,9.858387,-26.450413,31.918156,27.7175,-68.15042,16.626757,105.747536,-1.9287285e-09,16
293425.9568134266,9.727144,-27.216797,15.920502,52.89056,-39.301357,-75.05752,40.537434,9.30473e-10,16
293425.9608220904,9.373688,-27.84108,-2.8077104,63.19315,14.9344845,-67.81684,-32.232876,-4.9954874e-10,16
293425.9648307542,8.561758,-25.72446,-19.168451,56.890842,55.32005,-35.027054,-74.824104,-1.6186048e-09,16
293425.968839418,7.3492093,-19.19407,-29.835552,32.663166,60.646965,-1.3739256,-76.30259,-1.4436478e-10,16
293425.97284808184,6.182039,-11.079881,-36.304993,-1.1519444,45.431263,34.612473,-32.33794,2.0422843e-09,16
293425.97685674566,5.4868903,-5.408269,-39.612083,-30.528315,31.415281,73.9421,52.68459,1.1467343e-09,16
293425.9808654095,5.0750823,-1.4169537,-37.7792,-48.287632,12.314874,86.64244,121.204384,-1.9287285e-09,16
293425.9848740733,4.21094,6.3738446,-29.529835,-66.45835,-56.115665,-10.272808,47.993988,-1.6186048e-09,16
293425.9888827371,2.79004,12.843592,-14.71107,-53.65533,-67.91247,-45.55561,13.419022,-1.4436478e-10,16
293425.99289140094,1.1809243,19.013422,0.9403646,-28.243317,-51.046024,-49.79821,-19.634083,2.0422843e-09,16
293425.99690006475,-0.080894575,23.441965,11.757074,-5.8322,-25.823357,-42.833893,-57.18915,1.1467343e-09,16
293426.0009087286,-1.0138571,25.718412,19.513123,11.078532,-1.3801479,-23.247166,-64.420845,-1.9287285e-09,16
293426.0049173924,-2.5964894,27.374392,32.86135,37.289303,43.761856,48.438274,51.72163,9.30473e-10,16
293426.0089260562,-3.5010612,28.379133,42.292385,54.408688,64.7556,63.359592,57.819305,-4.9954874e-10,16
293426.01293472,-4.4779663,26.432468,43.99047,56.1265,58.11981,55.467102,35.651115,-1.6186048e-09,16
293426.01694338385,-5.766028,20.628323,34.156456,38.014473,31.05664,30.045961,8.428798,-1.4436478e-10,16
293426.02095204766,-7.0573134,13.8131485,17.793497,10.114353,-4.3307786,-17.816793,-30.351267,2.0422843e-09,16
293426.0249607115,-7.8738327,9.32497,4.036284,-13.020277,-39.793934,-74.71004,-80.029144,1.1467343e-09,16
293426.0289693753,-8.31476,5.975564,-5.6847777,-29.209173,-63.436703,-97.53369,-89.386635,-1.9287285e-09,16
293426.0329780391,-9.184973,-2.6815045,-23.935343,-56.877815,-58.348976,-23.187757,21.366682,-4.9954874e-10,16
293426.03698670294,-9.607153,-9.56489,-34.746872,-62.969418,-28.862848,46.35588,76.052574,-1.6186048e-09,16
293426.04099536675,-9.737882,-15.81832,-37.35411,-46.29536,2.9895723,71.6453,82.795105,-1.4436478e-10,16
293426.0450040306,-9.693224,-20.660461,-35.490334,-16.916367,31.961878,58.18422,27.68107,2.0422843e-09,16
293426.0490126944,-9.687222,-24.062418,-33.829838,9.070972,58.433804,34.04035,-60.703236,1.1467343e-09,16
293426.0530213582,-9.699293,-26.203802,-30.264866,27.172714,69.14068,-0.7539848,-112.224785,-1.9287285e-09,16
293426.057030022,-9.215148,-26.29122,-15.498191,50.79348,38.01462,-101.96632,-18.056889,6.7851114e-10,16
293426.06103868585,-8.923644,-25.621021,0.5992184,55.54422,-2.4849608,-103.26437,49.646984,9.30473e-10,16
293426.06504734966,-8.670043,-24.47882,18.536503,46.138077,-45.824726,-42.02153,74.47062,-4.9954874e-10,16
293426.0690560135,-8.026297,-20.955564,31.486355,26.393103,-67.26582,30.669874,55.41453,-1.6186048e-09,16
293426.0730646773,-6.8108206,-13.753759,36.026596,2.289813,-55.359234,69.188545,16.485937,-1.4436478e-10,16
293426.0770733411,-5.449969,-5.3076105,35.608242,-22.088566,-24.07813,70.06233,-36.21006,2.0422843e-09,16
293426.08108200494,-4.447924,0.7923033,34.931255,-42.299847,6.066064,54.29095,-90.47034,1.1467343e-09,16
293426.08509066876,-3.7079782,5.1242805,32.410145,-51.87508,30.071175,25.683273,-97.02535,-1.9287285e-09,16
293426.0890993326,-2.4598327,13.305133,18.033585,-50.247265,63.92965,-55.878056,24.266356,-4.9954874e-10,16
293426.0931079964,-1.5517205,18.865498,4.820659,-35.983406,63.831768,-80.01791,89.69852,-1.6186048e-09,16
293426.0971166602,-0.19678962,22.746859,-9.373311,-10.766363,40.16889,-62.861145,99.14592,-1.4436478e-10,16
293426.101125324,1.3265884,25.702042,-23.28365,19.015919,0.31580582,-15.170842,40.92548,2.0422843e-09,16
293426.10513398785,2.4506433,27.750006,-34.403404,43.59891,-41.9557,42.657837,-56.9051,1.1467343e-09,16
293426.10914265167,3.248725,28.055355,-40.21277,55.9949,-67.295044,79.90405,-124.087364,-1.9287285e-09,16
293426.1131513155,4.6858745,24.679792,-39.291607,58.65775,-67.49514,73.993385,-97.29876,9.30473e-10,16
293426.1171599793,5.731385,21.877317,-35.530506,40.45512,-29.919268,10.305374,-6.086134,-4.9954874e-10,16
293426.1211686431,6.705818,17.247255,-24.548,11.468947,14.426795,-52.776787,91.02488,-1.6186048e-09,16
293426.12517730694,7.6376534,9.796104,-7.945338,-16.495201,40.768307,-72.69366,116.33907,-1.4436478e-10,16
293426.12918597076,8.422761,1.2143602,9.042875,-36.4961,49.99363,-52.510365,49.978836,2.0422843e-09,16
293426.1331946346,8.920556,-5.308865,21.746502,-48.849293,56.14787,-23.963104,-51.32014,1.1467343e-09,16
293426.1372032984,9.244927,-9.5506115,30.010094,-52.93227,50.264805,3.562921,-111.80327,-1.9287285e-09,16
293426.1412119622,9.793573,-16.84922,42.50707,-41.152035,-13.345709,64.33583,-74.034996,-4.9954874e-10,16
293426.14522062603,10.058498,-21.608673,45.442448,-23.122087,-57.647747,70.3573,13.863929,-1.6186048e-09,16
293426.14922928985,10.034931,-24.128958,37.269653,-0.5806662,-67.74321,47.72769,67.26152,-1.4436478e-10,16
293426.15323795367,9.695522,-25.306839,22.398443,25.27455,-52.378147,-3.053384,72.79484,2.0422843e-09,16
293426.1572466175,9.154634,-26.622038,9.310297,49.14555,-32.91942,-66.68692,51.981342,1.1467343e-09,16
293426.1612552813,8.6884575,-27.206308,-0.061356932,61.119072,-9.495836,-100.31853,8.2595825,-1.9287285e-09,16
293426.1652639451,8.162981,-22.3041,-15.171875,52.103546,47.131443,-62.00827,-114.1013,9.30473e-10,16
293426.16927260894,8.00268,-19.04063,-31.409147,26.5839,72.2801,15.611003,-72.709435,-4.9954874e-10,16
293426.17328127276,7.6101,-14.016186,-41.399185,-3.6888483,69.05773,80.82032,7.1426783,-1.6186048e-09,16
293426.1772899366,6.4246593,-6.321093,-41.086903,-27.960981,40.981197,88.97133,54.251507,-1.4436478e-10,16
293426.1812986004,4.7872057,1.4511474,-35.49588,-44.891457,-3.1508217,46.02158,60.55216,2.0422843e-09,16
293426.1853072642,3.6001115,6.2101917,-30.753944,-57.142807,-48.966644,-6.7647476,51.44419,1.1467343e-09,16
293426.18931592803,2.8786485,9.610345,-24.028198,-59.878143,-76.455956,-44.843513,21.519934,-1.9287285e-09,16
293426.19332459185,1.4006954,18.105953,-1.7225405,-33.573795,-65.21434,-79.174934,-68.69345,-4.9954874e-10,16
293426.19733325567,0.16338903,23.593647,14.193293,-4.1182995,-29.005379,-58.381428,-65.828636,-1.6186048e-09,16
293426.2013419195,-1.3226875,26.38934,25.839703,20.980005,6.2650623,-20.694506,-41.19628,-1.4436478e-10,16
293426.2053505833,-2.722116,27.081593,34.01456,40.13007,37.519665,30.282293,14.442088,2.0422843e-09,16
293426.2093592471,-3.7608583,27.006895,39.338524,54.55058,68.11972,81.90207,98.456924,1.1467343e-09,16
293426.21336791094,-4.6060243,25.82017,40.505432,59.37269,79.19666,98.51426,138.76323,-1.9287285e-09,16
293426.21737657476,-5.801361,22.255524,35.338554,38.25254,28.42502,13.19422,13.108991,-4.9954874e-10,16
293426.2213852385,-6.700736,18.315498,25.582846,15.548255,-18.419916,-51.99921,-71.68758,-1.6186048e-09,16
293426.22539390234,-7.695662,10.534185,9.268203,-6.735967,-43.44298,-71.67198,-96.96808,-1.4436478e-10,16
293426.22940256615,-8.61123,2.0495844,-9.138793,-27.512983,-50.73391,-52.522327,-45.34065,2.0422843e-09,16
293426.23341123,-9.160419,-3.0741785,-23.557234,-46.834377,-54.819256,-20.525015,39.37915,1.1467343e-09,16
293426.2374198938,-9.393648,-6.4826674,-32.845844,-56.849583,-46.871128,14.223776,95.10337,-1.9287285e-09,16
293426.2414285576,-9.865559,-16.254538,-43.80271,-47.005894,18.184042,69.80628,59.51389,-4.9954874e-10,16
293426.2454372214,-10.128296,-22.697264,-45.416836,-24.823296,61.752815,68.34093,-11.7704315,-1.6186048e-09,16
293426.24944588525,-9.9592085,-26.234213,-36.33341,2.4645956,69.61339,39.171867,-52.529816,-1.4436478e-10,16
293426.25345454906,-9.646804,-27.295828,-22.409739,28.671112,51.44661,-9.306776,-54.289566,2.0422843e-09,16
293426.2574632129,-9.570056,-27.802322,-11.113421,50.833733,28.643572,-63.079155,-41.122467,1.1467343e-09,16
293426.2614718767,-9.457343,-27.625267,-1.7476144,61.615643,4.04112,-90.69498,-11.572583,-1.9287285e-09,16
293426.2654805405,-8.657594,-24.441444,20.040096,50.06345,-58.105198,-30.042866,55.25572,-4.9954874e-10,16
293426.26948920434,-7.9101944,-20.353634,33.95853,27.41224,-78.45824,32.31695,48.080494,-1.6186048e-09,16
293426.27349786815,-6.728794,-13.123519,38.990574,-1.3550082,-63.292053,59.1213,25.27204,-1.4436478e-10,16
293426.277506532,-5.6123223,-4.776411,38.830856,-28.395048,-26.050362,54.69033,-20.018211,2.0422843e-09,16
293426.2815151958,-4.981017,1.3536522,38.332294,-48.14872,11.500245,43.29735,-84.17704,1.1467343e-09,16
293426.2855238596,-4.4501243,5.456039,35.162163,-57.7051,38.488453,22.696247,-110.402916,-1.9287285e-09,16
293426.2895325234,-2.618434,12.745161,18.216322,-54.280205,70.7846,-70.415726,21.899231,9.30473e-10,16
293426.29354118725,-1.4743826,19.191973,2.805633,-32.325356,57.630352,-78.994286,62.740337,-4.9954874e-10,16
293426.29754985106,-0.1333587,24.131115,-11.157206,-6.0393534,25.510868,-49.492115,66.674065,-1.6186048e-09,16
293426.3015585149,1.5409261,26.654303,-22.825031,17.18516,-6.9021816,-9.622053,44.0149,-1.4436478e-10,16
293426.3055671787,3.076857,27.363512,-32.93296,37.418438,-35.451588,33.15101,-10.519823,2.0422843e-09,16
293426.3095758425,3.9593713,27.171577,-40.965687,53.35301,-64.86007,80.15791,-87.99778,1.1467343e-09,16
293426.31358450634,4.5205564,25.826256,-43.896244,57.63472,-79.77438,100.7932,-121.594864,-1.9287285e-09,16
293426.31759317016,5.9150934,21.49756,-36.36615,41.316246,-37.76539,22.535975,-1.9965733,-2.8171931e-10,16
293426.321601834,6.7681875,16.529982,-25.940485,21.762861,5.635825,-54.98823,97.33644,6.7851114e-10,16
293426.3256104978,7.6810575,11.071681,-9.722473,-8.608683,46.208202,-89.65989,114.5129,9.30473e-10,16
293426.3296191616,8.549131,4.9048905,9.268528,-42.628536,66.433044,-64.85592,39.947453,-4.9954874e-10,16
293426.3336278254,9.23047,-2.5397263,24.750948,-62.922802,59.906345,-14.060541,-53.59974,-1.6186048e-09,16
293426.33763648925,9.660778,-10.607761,33.00367,-58.332348,32.1321,23.438745,-91.34678,-1.4436478e-10,16
293426.34164515306,9.876131,-17.271646,37.135284,-38.19742,-5.5033164,42.82733,-63.8961,2.0422843e-09,16
293426.3456538169,9.975144,-21.24102,41.42786,-19.896687,-41.07779,55.27207,-12.832677,1.1467343e-09,16
293426.3496624807,9.970695,-23.707277,42.51852,-3.7206688,-62.803646,48.77916,32.157997,-1.9287285e-09,16
293426.3536711445,9.70529,-28.130762,28.86018,39.22154,-53.593998,-34.48863,69.754616,-4.9954874e-10,16
293426.35767980834,9.477412,-30.053883,13.282115,61.505352,-22.903265,-75.98339,31.162226,-1.6186048e-09,16
293426.36168847216,8.843358,-27.760275,-4.5064826,58.9011,7.6081543,-71.12567,-7.3595486,-1.4436478e-10,16
293426.365697136,8.141071,-23.104908,-20.550003,41.18189,36.17449,-33.369938,-40.948547,2.0422843e-09,16
293426.3697057998,7.646344,-19.34402,-32.194756,25.087801,65.381424,10.127522,-69.819695,1.1467343e-09,16
293426.3737144636,7.138738,-15.90949,-39.13314,10.696381,77.955894,45.61086,-67.103676,-1.9287285e-09,16
293426.3777231274,6.035655,-7.859721,-43.443954,-28.77232,28.761576,65.02189,35.042072,-4.9954874e-10,16
293426.38173179125,5.2626805,-0.7691254,-41.206383,-50.580444,-17.565485,36.65257,67.29141,-1.6186048e-09,16
293426.38574045507,3.941757,7.0881524,-29.78826,-50.62796,-43.848785,4.4390693,61.32917,-1.4436478e-10,16
293426.3897491189,2.3697333,14.580061,-14.372658,-38.9745,-53.63523,-34.098637,12.387171,2.0422843e-09,16
293426.3937577827,1.2438997,20.147142,-1.757476,-29.42889,-60.785656,-84.899734,-56.223694,1.1467343e-09,16
293426.3977664465,0.51464003,23.847052,7.7608404,-18.489864,-55.685947,-107.4307,-90.10184,-1.9287285e-09,16
293426.40177511034,-1.1321616,28.044893,26.668901,21.657293,12.350656,-3.0078452,-6.1488276,-4.9954874e-10,16
293426.40578377416,-2.3679862,29.781254,37.444572,46.170555,59.22718,77.71485,59.441837,-1.6186048e-09,16
293426.409792438,-3.6967478,27.81514,38.39144,51.029316,70.15893,102.99623,78.01328,-1.4436478e-10,16
293426.4138011018,-4.9546266,24.202976,34.84217,42.93045,53.856533,71.6289,48.808956,2.0422843e-09,16
293426.4178097656,-5.9401417,21.115458,32.89136,34.005566,31.887001,22.39597,-1.4277567,1.1467343e-09,16
293426.42181842943,-6.723874,17.8863,29.532372,23.521914,7.863463,-18.731167,-48.713768,-1.9287285e-09,16
293426.42582709325,-7.579321,10.143259,11.655563,-6.623478,-51.0017,-82.72094,-105.50977,9.30473e-10,16
293426.42983575707,-8.481574,3.7512946,-7.6068177,-43.30722,-73.80348,-59.06106,-28.21521,-4.9954874e-10,16
293426.4338444209,-9.273491,-2.385663,-23.800575,-62.769146,-65.629654,-10.91931,62.50062,-1.6186048e-09,16
293426.4378530847,-9.816863,-9.243739,-32.92457,-56.33783,-34.266758,23.745617,96.79619,-1.4436478e-10,16
293426.4418617485,-10.126579,-16.845844,-37.1805,-36.15071,6.4667096,45.84757,65.48705,2.0422843e-09,16
